0.6531701871811196,0.1,0.0
0.6296548161295221,0.1,0.25
0.611553336396687,0.1,0.5
0.5642149199650273,0.1,0.75
0.5614254797385401,0.1,1.0
0.6659304492385681,0.06309573444801933,0.0
0.6474198943995813,0.06309573444801933,0.25
0.644311465580976,0.06309573444801933,0.5
0.6369186697293368,0.06309573444801933,0.75
0.6105592830217887,0.06309573444801933,1.0
0.6773936785572556,0.039810717055349734,0.0
0.6663333104771515,0.039810717055349734,0.25
0.6580749355069619,0.039810717055349734,0.5
0.65268264882618,0.039810717055349734,0.75
0.6471923674151241,0.039810717055349734,1.0
0.6863040746825195,0.025118864315095794,0.0
0.672489214562477,0.025118864315095794,0.25
0.670778736078979,0.025118864315095794,0.5
0.6659687053855974,0.025118864315095794,0.75
0.6619156748475842,0.025118864315095794,1.0
0.6941080391355394,0.015848931924611134,0.0
0.6855973124350312,0.015848931924611134,0.25
0.6787250059016616,0.015848931924611134,0.5
0.6739630097492024,0.015848931924611134,0.75
0.6704718547867039,0.015848931924611134,1.0
0.697978490595156,0.01,0.0
0.6955312569454318,0.01,0.25
0.6914167364955406,0.01,0.5
0.6867078009900281,0.01,0.75
0.6818128479976568,0.01,1.0
0.700067703944115,0.00630957344480193,0.0
0.6999274744709052,0.00630957344480193,0.25
0.7001010863893496,0.00630957344480193,0.5
0.7007600687959659,0.00630957344480193,0.75
0.6976335668555099,0.00630957344480193,1.0
0.7022553811178612,0.003981071705534969,0.0
0.7034716511343891,0.003981071705534969,0.25
0.7038126949025318,0.003981071705534969,0.5
0.7039704647093391,0.003981071705534969,0.75
0.7030620669826882,0.003981071705534969,1.0
0.7046291411802901,0.0025118864315095794,0.0
0.7054948363114125,0.0025118864315095794,0.25
0.70664374952852,0.0025118864315095794,0.5
0.7073391812099652,0.0025118864315095794,0.75
0.7071964425641769,0.0025118864315095794,1.0
0.7066754757470131,0.001584893192461114,0.0
0.7075452540262285,0.001584893192461114,0.25
0.7088636245533022,0.001584893192461114,0.5
0.709538250962009,0.001584893192461114,0.75
0.7094097483059788,0.001584893192461114,1.0
0.7088047194639016,0.001,0.0
0.7091965481118988,0.001,0.25
0.7097821092029933,0.001,0.5
0.7111147232628641,0.001,0.75
0.7119086077543626,0.001,1.0
0.7103268921745974,6.30957344480193E-4,0.0
0.7103053894466868,6.30957344480193E-4,0.25
0.7117173975368248,6.30957344480193E-4,0.5
0.7121027710502549,6.30957344480193E-4,0.75
0.7123626243293039,6.30957344480193E-4,1.0
0.7112242456271738,3.981071705534969E-4,0.0
0.7129400879228724,3.981071705534969E-4,0.25
0.712358105825487,3.981071705534969E-4,0.5
0.7122638052828589,3.981071705534969E-4,0.75
0.7130080492779536,3.981071705534969E-4,1.0
0.7119910478132037,2.5118864315095795E-4,0.0
0.7121812043323726,2.5118864315095795E-4,0.25
0.7120986175326299,2.5118864315095795E-4,0.5
0.712028863616679,2.5118864315095795E-4,0.75
0.712409854678955,2.5118864315095795E-4,1.0
0.712965884150359,1.5848931924611126E-4,0.0
0.7121651453558737,1.5848931924611126E-4,0.25
0.7125304712118171,1.5848931924611126E-4,0.5
0.7126839845175312,1.5848931924611126E-4,0.75
0.7120060182945207,1.5848931924611126E-4,1.0
0.7125706934721178,1.0E-4,0.0
0.712212770164594,1.0E-4,0.25
0.7119860905556126,1.0E-4,0.5
0.7118676366331704,1.0E-4,0.75
0.7121061620609419,1.0E-4,1.0
0.7133143383314295,6.309573444801929E-5,0.0
0.7124852634351214,6.309573444801929E-5,0.25
0.7120643986210773,6.309573444801929E-5,0.5
0.7120395976082571,6.309573444801929E-5,0.75
0.7124539928805323,6.309573444801929E-5,1.0
0.7132851157677252,3.9810717055349695E-5,0.0
0.7127481757966795,3.9810717055349695E-5,0.25
0.7122853101424569,3.9810717055349695E-5,0.5
0.7122587453532361,3.9810717055349695E-5,0.75
0.7123854231713685,3.9810717055349695E-5,1.0
0.7132611172139685,2.5118864315095822E-5,0.0
0.7127020790350518,2.5118864315095822E-5,0.25
0.7125677142118712,2.5118864315095822E-5,0.5
0.7126378230274442,2.5118864315095822E-5,0.75
0.7126849400466144,2.5118864315095822E-5,1.0
0.7134961947672447,1.5848931924611107E-5,0.0
0.7128336494633236,1.5848931924611107E-5,0.25
0.7126704425095,1.5848931924611107E-5,0.5
0.7125887665576905,1.5848931924611107E-5,0.75
0.7122048538378635,1.5848931924611107E-5,1.0
0.713655323644813,1.0E-5,0.0
0.7125121989363895,1.0E-5,0.25
0.7131321004412577,1.0E-5,0.5
0.7131328692891051,1.0E-5,0.75
0.7130072862629552,1.0E-5,1.0
0.7136547930878794,0.0,0.0
0.7136547930878794,0.0,0.25
0.7136547930878794,0.0,0.5
0.7136547930878794,0.0,0.75
0.7136547930878794,0.0,1.0
