Intercept,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
6.006064876830663,-0.14531650951430405,-0.18771467043635942,0.22144735701815776,1.55106379790449,-0.6894200795889557,-2.4724845192016858,2.0546535359273963,-0.5748219875652504,1.217758908153338,-0.41704125713541523
6.96431261101672,-0.08920264793165306,-0.007149665074533719,0.005055895572880625,0.6193767675034045,-0.18320033366329286,-0.7589702207950015,0.9261651336425957,0.15444273857077348,0.9702638498918348,-0.2494061678561211
-2.973612897562817,0.11163200726360258,0.5719508159856275,-0.6875593995378562,-1.8136178767695492,1.5211391675117278,2.606039995445091,-2.028624869432851,1.3864832404720302,-2.3285555383479095,-0.3349155817728455
-8.015418877311372,0.27151369494472233,-0.18207980521317005,0.5455294058040958,-2.283946085192458,-0.6585745487937122,4.618841390735923,-4.690051924631332,-0.05292011162390643,1.569163526121514,1.0289845204484875
2.606895270699819,0.11668307519831425,0.07501172460169919,-0.25400477468431826,-0.19402334195401325,0.4409506753250267,-0.36608149942291235,1.0392048709881065,-0.21669103404348902,0.5496155576036219,0.6847930168021544
-2.504321234671763,0.014245283332995228,0.6606655124050917,0.037856987869045955,-1.6385558773828435,1.0568087357789748,2.2723376797381887,-1.6205842460133566,0.8234421463237562,-2.431250812184049,0.1033711240877973
-2.08391974900125,-0.27955490329367727,-0.9306839122683552,0.13167452795799423,3.759702615890969,-1.4877036165697688,-5.899682826499603,4.31923749951944,-1.5199349921339138,0.45300450876164927,-0.8157856545740574
